url,name,daoyan,bianju,actor,leixing,guojia,yuyan,riqi,shoubo,pianchang,rate,vote_count,desc,jishu,danjipianchang,imdb,othername
https://movie.douban.com/subject/21627801/,总而言之 第二季 Bref Season 2,"['BrunoMuschio', 'KyanKhojandi']","['BrunoMuschio', 'KyanKhojandi']",['凯恩·科贾迪'],['喜剧'],法国,法语,,['2012-01-24'],,9.5,5087,"Les chroniques extraordinaires d’un homme ordinaire. Dans la vie, au début on naît, à la fin on meurt, pendant ce temps là, il se passe des trucs. Bref, c'est la vie d'un mec pendant ce temps là.Célibataire tous les matins mais pas forcément tous les soirs, ce mec dont on ne connaît pas le nom partage sa vie avec nous par de brèves anecdotes. Son introspection est souvent trou...",42,2分钟,https://www.imdb.com/title/tt2371220,简单来说第二季
https://movie.douban.com/subject/25861811/,中国电视史 中國電視史,['王伟忠'],['侯文燕'],"['澎恰恰', '许效舜', '洪胜德', '杨丽音', '郭子乾']","['喜剧', '动作', '武侠', '古装', '真人秀']",中国台湾,汉语普通话,,['1988-10-19(中国台湾)'],,9.5,4576,透过模仿其他知名综艺节目情节等方式，讲述台湾电视节目或广告的一些过程，也嘲讽台湾电视史历年来的种种现象。而由王伟忠担任OS的开场白一定是：“打开〈中国电视史〉，哎哟你看！××××篇！”(××××会随着每集主题而有所不同。)依据王伟忠所说，灵感来源是他在日本时看到中国大陆纪录片《河殇》所用的沉重的语气，觉得很好玩，因此做了这个单元。起初郭子乾的惯用语是“是是是是……”由于家长担心学生模仿导致口吃，于是取消，改用“很好！我喜欢！”作为其惯用语。1989年，本单元播映完毕。1997年，本单元的创意被王钧借用，加入他所制作的中视综艺节目《红白胜利》，成为《红白胜利》的招牌单元〈中国电视尺〉。本单元绝大多数全由王伟忠旁白，但有一次因为他休假太久没有回来，存量不够，曾由澎恰恰代录旁白过。王伟忠也认为本单元很难做，一个短剧要换十几个景；他必须说侯文燕真的收集很多...,186,5分钟,,连环泡
https://movie.douban.com/subject/6974319/,史蒂夫·乔布斯：遗失的访谈 Steve Jobs: The Lost Interview,['PaulSen'],['RobertX.Cringely'],"['史蒂夫·乔布斯', 'RobertX.Cringely']",['纪录片'],美国,英语,['2012-09-06'],,['72分钟'],9.5,2310,"A conversation with Steve Jobs as he was running NeXT, the company he had founded after leaving Apple.",,,https://www.imdb.com/title/tt2104994,贾伯斯–遗失的访问(台)
https://movie.douban.com/subject/21355502/,糟糕历史 第三季 Horrible Histories Season 3,['SteveConnelly'],,"['马修·贝恩顿', 'JimHowick', '本·威尔邦德', '西蒙·法纳比', '玛莎·豪-道格拉斯']","['喜剧', '儿童', '历史']",英国,英语,,['2011-05-30(英国)'],,9.5,1780,"Meet an annoying French prankster from the Middle Ages, witness bizarre Aztec food on Historical Masterchef, see what happens when Queen Elizabeth I needs the toilet, and learn how not to impress a woman in Victorian times.",12,30分钟,https://www.imdb.com/title/tt1969600,可怕的历史第三季/恐怖历史第三季
https://movie.douban.com/subject/27083681/,超级版·大事发声,,,"['李宗盛', '李剑青', '谭维维', '周华健', '朴树', '罗大佑', '李志']","['音乐', '真人秀']",中国大陆,汉语普通话,,['2017-05-24(中国大陆)'],,9.5,1193,《大事发声》是腾讯视频、StreetVoice街声共同出品的一档LIVE现场音乐类节目。结合专业制作团队与高端Live影音直播技术，百分百现场原音重现，全方位感受原创音乐最专业而舒适的真我状态。2017年《大事发声》升级成为“超级版”，由超过二十年资深行业经验的精尖技术团队把控制作，邀请一系列华语乐坛具有影响力和代表性的音乐创作人参与。2017年5月24日第一期，李宗盛 x 李剑青。2017年7月5日第二期，谭维维 x Kawa x 变色蝴蝶。2017年8月23日第三期《嘻哈高峰会》，热狗MC HotDog、顽童MJ116、Higher Brothers、小老虎、LU1、Dough-Boy。2017年10月26日第四期，周华健。2017年12月13日第五期，朴树。2018年1月17日第六期，罗大佑，特邀嘉宾李志。,6,105分钟,,TheNextBigThing
https://movie.douban.com/subject/30470314/,继续宠爱·十年·音乐会,,,"['张学友', '梁朝伟', '陈慧琳', '周慧敏', '容祖儿', '张智霖', '古巨基', '苏志威', '蔡一智', '蔡一杰', '黄耀明', '张敬轩', '黎芷珊', '苏永康', '许志安', '莫文蔚', '商天娥', '张国荣', '林夕', '舒淇', '张之亮', '程小东', '关锦鹏', '刘德华', '黄百鸣', '张艾嘉', '陈可辛', '苏施黄', '吴宇森', '徐克', '陈凯歌', '施南生', '毛舜筠', '刘嘉玲', '梁家辉', '钟楚红', '陈淑芬', '杜自持']","['纪录片', '音乐', '歌舞']",中国香港,粤语/汉语普通话,['2013-03-31(中国香港)'],,['178分钟'],9.5,569,为纪念已故香港知名艺人张国荣逝世十年的《继续宠爱·十年·音乐会》2013年3月31日晚于香港红磡体育馆举行。2013年4月1日是香港知名艺人张国荣逝世十周年纪念。有消息称这有可能是由张国荣前经纪人陈淑芬主办的最后一场大型纪念活动。而这次音乐会云集了张学友、梁朝伟、陈慧琳、周慧敏、容祖儿、古巨基、张智霖、草蜢等近20位明星齐聚一堂用歌声缅怀这位香港巨星的绝代风采，陈淑芬之前透露的“惊世”消息也在音乐会上揭露。,,,,张国荣逝世十周年大型纪念演唱会/MissYouMuchLeslie
https://movie.douban.com/subject/33383596/,《星际穿越》的幕后 Inside &#39;Interstellar&#39;,,,"['克里斯托弗·诺兰', '艾玛·托马斯', '琳达·奥布斯特', '基普·索恩', '乔纳森·诺兰', '卡西·阿弗莱克', '内森·克劳利', '霍伊特·范·霍特玛', '乔治·科特尔', '托弗·戈瑞斯', '杰西卡·查斯坦', '保罗·J·富兰克林', '大卫·吉亚西', '马修·麦康纳', '安妮·海瑟薇', '汉斯·季默']",['纪录片'],美国,英语,['2015-03-31(美国)'],,['122分钟'],9.5,301,"A documentary divided into 14 segments: Plotting an Interstellar Journey: (1080p, 7:49); Life on Cooper's Farm (1080p, 9:43); The Dust (1080p, 2:38); Tars and Case (1080p, 9:27); The Cosmic Sounds of Interstellar (1080p, 1:20); The Space Suits (1080p, 4:31); The Endurance (1080p, 9:24); Shooting in Iceland: Miller's Planet/Mann's Planet (1080p, 12:42); The Ranger and the Lander...",,,https://www.imdb.com/title/tt5297406,
https://movie.douban.com/subject/1295518/,可爱的动物 Animals Are Beautiful People,['加美·尤伊斯'],['加美·尤伊斯'],['历苏'],"['喜剧', '纪录片']",南非,英语,['1974-01-31(南非)'],,['92分钟'],9.5,5132,南非著名导演Jamie Uys的这部纪录片由西至东介绍了纳米比亚沙漠中的红白沙漠、绿洲与卡里哈利沙漠中的动物居民。导演以愉悦的心情、平等的心态展示了狒狒家族的沙上杂技、被未婚妻强迫返工的织布鸟小伙子、吃下了腐烂发酵果实导致醉酒的动物们……同时亦有严酷干旱季节中自然淘汰的伤感段落——鹈鹕父母们不得不抛弃尚未学会飞翔的子女，龟裂的地面上留下一行行干瘪的幼小身体……电影自始至终有巧妙配合交响乐的动物行为剪辑，或灵动或诙谐，辅以动画等手段将非洲沙漠的动物天堂一面介绍给喜爱动物的观众们。本片获1975年金球奖最佳纪录片奖。,,,https://www.imdb.com/title/tt0071143,美好的人民
https://movie.douban.com/subject/3148994/,空中浩劫 第一季 Mayday Season 1,['GregLanning'],"['StephenBogaert', 'BillRatner', 'JonathanAris']",,"['纪录片', '灾难']",加拿大,英语,,['2003-09-03'],,9.5,3392,空中浩劫（英文：Mayday、Air Crash Investigation或Air Emergency）是一个由加拿大的Cineflix公司所制作的纪录片节目，分别在世界各地的国家地理频道及Discovery频道播出。此节目主要介绍1970年代黑匣子发明之后所发生的近代重大航空事故。目前正在播出第十一季，第十二季中也正在计划中。在第三季时，有三集穿插铁道事故及航海事故（此三集在海外地区播出时未必归为空中浩劫系列，台湾地区国家地理频道将此三集列为“浩劫现场”系列）。,6,,https://www.imdb.com/title/tt0386950,空难日/空难奇案/全球空难调查/AirCrashInvestigation/AirEmergency/AirDisasters
https://movie.douban.com/subject/26791670/,大世界之旅 第一季 The Grand Tour Season 1,"['菲尔·查沃德', '布赖恩·克莱因', '凯特·林奇·罗宾森']",,"['杰里米·克拉克森', '理查德·哈蒙德', '詹姆斯·梅', '麦克·斯金纳']",['真人秀'],英国,英语,,['2016-11-18(英国)'],,9.5,3199,"Follow Jeremy, Richard, and James, as they embark on an adventure across the globe. Driving new and exciting automobiles from manufactures all over the world.",13,60分钟,https://www.imdb.com/title/tt5712554,伟大的旅程
https://movie.douban.com/subject/26021000/,人体探险队 인체탐험대,,,['SuperJunior'],['真人秀'],韩国,韩语,,['2007-11-11(韩国)'],,9.5,2305,《人体探险队》是韩国SBS《喜欢星期天》单元节目，当中Super Junior会与主持人申东烨携手主持的娱乐节目，节目是关于了解我们人体身体能力以及研究五脏六腑的艺能娱乐节目。从2007年11月11日开始，在每星期天下午17点30分（韩国时间）在SBS播出。,13,,,
https://movie.douban.com/subject/4306345/,荒野求生  第六季 Man vs. Wild Season 6,,,['BearGrylls'],"['冒险', '真人秀']",英国/美国,英语,,['2011-02-17(美国)'],,9.5,2006,,6,60分钟,https://www.imdb.com/title/tt1502085,野外求生第六季/荒野求生秘技第六季/人VS狂野自然第六季/UltimateSurvivalseason6/BornSurvivor:BearGryllsseason6
https://movie.douban.com/subject/25810998/,越大镬越快乐,['黄子华'],['黄子华'],['黄子华'],['真人秀'],中国香港,粤语,['2007-12-10'],,['158分钟'],9.5,1929,这次表演围绕几个常见的哲学课题来做文章：人生的意义、社会的不公、道德的反思、消费主义的荒谬、如何释放自我等。借与投资经理的对话、失去手脚的乞丐、为朱局长抱不平、樽装水的定价及互联网崛起的题来发挥，每个话题均予人多层次的思考空间，一环扣一环。虽然距离上次演出只有短短一年，但亦可见创作过程中，创作者如何把不同的题目抽丝剥茧，去芜存菁，把最精采的留给观众。,,,,
https://movie.douban.com/subject/26715548/,第十二夜 Shakespeare&#39;s Globe: Twelfth Night,['TimCarroll'],['莎士比亚'],"['塞缪尔·巴奈特', '马克·里朗斯', '斯蒂芬·弗雷', 'LiamBrennan', 'PaulChahidi']","['剧情', '喜剧']",英国,英语,,,['176分钟'],9.5,1777,伊利里亚公爵奥西诺向奥莉薇亚小姐求爱，屡遭拒绝。这时，一对孪生兄妹薇奥拉和西巴斯辛航海到伊利里亚，在附近海上遇难。妹妹薇奥拉改扮男装，投身奥西诺公爵家中为侍童，并充当了他的求爱使者，不料奥莉薇亚小姐与女扮男装的使者一见钟情，而使者薇奥拉却偷偷爱上了公爵。后来，奥莉薇亚碰巧遇上薇奥拉的孪生兄长西巴斯辛，两人误打误撞成就一段姻缘，公爵也和薇奥拉也终成眷属。这是一版全男班演绎的《第十二夜》，三个女性角色均为男性扮演。回到中世纪的舞台，意味着男人们要穿着束身胸衣和鲸鱼骨的大裙撑，伴随着中世纪传统乐器的演奏，在只有蜡烛照明的舞台上进行整场演出。莎士比亚环球剧院首位艺术总监，也是奥斯卡奖、托尼奖以及奥利弗奖得主的马克·里朗斯亲自上阵，在该版本首演十年之后再度登台饰演陷入爱河的奥莉薇亚小姐，演出了不求回报的爱情折磨的同时，也实现了令人捧腹的效果，由此获得个人生涯...,,,https://www.imdb.com/title/tt5622262,随心所欲
https://movie.douban.com/subject/4120658/,教父(电视剧重剪版) The Godfather: A Novel for Television,['弗朗西斯·福特·科波拉'],"['马里奥·普佐', '弗朗西斯·福特·科波拉']","['MarlonBrando', 'AlPacino', 'RobertDeNiro', 'RobertDuvall', 'JohnCazale', 'JamesCaan', 'DianeKeaton']","['剧情', '动作', '惊悚', '犯罪']",美国,英语,,,,9.5,1539,电影将两代教父按照时间的顺序重新剪辑，并包含了一些删减镜头。,4,423分钟（UncensoredExtended）,https://www.imdb.com/title/tt0809488,TheGodfather1902-1959:TheCompleteEpic
https://movie.douban.com/subject/26665851/,模糊乐队：新世界大厦 Blur: New World Towers,['SamWrench'],,"['Blur', '达蒙·奥尔本', '格拉翰姆·考可森', '阿历克斯·詹姆斯', '戴夫·罗恩特里', 'StephenStreet']","['纪录片', '音乐']",英国,英语,['2015-12-02(英国)'],,['93分钟'],9.5,1314,"The film charts the iconic British band’s sprawling journey over the last few years – from an unexpected break in Hong Kong which sowed the seeds for their first album as a four piece in 16 years, to a glorious home coming show in London and, finally, an emotional reunion with their Hong Kong audience.New World Towers cuts between scenes from the band’s impassioned performance...",,,https://www.imdb.com/title/tt5240110,模糊乐团：新世界大厦
https://movie.douban.com/subject/25752308/,迪普的未解之谜指南 第一季 Dipper&#39;s Guide to the Unexplained Season 1,['AlexHirsch'],,"['AlexHirsch', 'JasonRitter', 'KristenSchaal']","['动画', '短片']",美国,英语,,['2013-10-14'],,9.5,1233,,6,3分钟,https://www.imdb.com/title/tt3189976,怪诞小镇迷你剧第一季
https://movie.douban.com/subject/5051108/,从海底出击 Das Boot,['WolfgangPetersen'],"['洛塔尔·G·布赫海姆', 'WolfgangPetersen']",['JürgenProchnow'],"['剧情', '战争']",西德,德语,,['1985'],,9.5,1040,"&quot;The Boat&quot; is the story of the crew of one of the hundreds of U-boats deployed by the Germans in World War II. Subject to countless hours of claustrophobic confinement and unending assault by enemy ships, the crew struggles for survival.",6,50分钟,https://www.imdb.com/title/tt0081834,TheBoat
https://movie.douban.com/subject/20442885/,欢乐一家亲 第九季 Frasier Season 9,,,"['凯尔希·格兰莫', '约翰·马奥尼', '大卫·海德·皮尔斯', '佩里·吉普林', '约翰·马奥尼JohnMahoney']",,美国,,,['2001-09-25'],,9.5,859,"Eminent Boston Psychiatrist, Frasier Crane, last seen gracing the bars of Cheers has left his life there to start afresh in Seattle. He now has a spot as a popular radio Psychiatrist, giving him the chance to spread words of wit and wisdom to the masses. He shares his apartment with his retired cop father, Martin, and his father's physical care assistant, Daphne Moon. Add in br...",24,24min,https://www.imdb.com/title/tt0582385,弗雷泽
https://movie.douban.com/subject/27621824/,艾维奇的真实故事 Avicii: True Stories,['LevanTsikurishvili'],['LevanTsikurishvili'],"['SalemAlFakir', '艾维奇', 'JohanBjerkelund', 'AloeBlacc', 'FredrikBoberg', 'SandroCavazza', 'PerDickson', 'AlexEbert', '迈克·艾恩齐格', 'CarlFalk', 'CarlFohlin', 'SebastianFurrer', '大卫·库塔', 'FilipHolm', '韦克莱夫·让', 'OttoKnows', 'DhaniLennevald', 'LaidbackLuke', 'MagnusLygdback', '麦当娜', 'ChrisMartin', '克里斯·马汀', '巴拉克·奥巴马', 'VincentPontare', 'AshPournouri', '尼莱·罗杰斯', 'PerSundin', 'Tiësto', 'CarlVernersson', 'LucasvonBahder', 'JesseWaits']",['纪录片'],荷兰,英语,['2017-10-26(荷兰)'],,['97分钟'],9.5,962,"Focuses on the incredible rise, fall and rebirth of one of the worlds most successful electronic music artists of all time, Avicii.",,,https://www.imdb.com/title/tt7357302,
https://movie.douban.com/subject/25986432/,君特•高斯对汉娜•阿伦特的访谈 Zur Person: Hannah Arendt,,,"['HannahArendt', 'GünterGaus']",,西德,德语,,,['72分钟'],9.5,715,关于她的犹太身份；关于她十四岁读了康德后确定将读哲学专业；关于她一直刻意不要忘记自己的母语；关于她说的“对于个人而言，问题其实不在于敌人做了什么，而在于我们的朋友做了什么。”,,,https://www.imdb.com/title/tt1255171,
https://movie.douban.com/subject/34852971/,原初真相：迈克尔杰克逊1993年案件最新证据浮现 Square One,['吴越(DannyWu)'],"['吴越DannyWu', 'ShaniaKumar']","['迈克尔·杰克逊', '吴越', 'CharlesThomson', 'JennyWinings', 'TajJackson', '杰拉尔丁·休斯', 'JosephineZohny', 'CarolineFristedt']",['纪录片'],加拿大,英语,['2019-10-05(美国)'],,['83分钟'],9.4,251,加拿大华裔导演吴越，自费制作独立纪录片调查迈克尔杰克逊娈童案，系统梳理了全世界关注的杰克逊案关键证据，请来了当年指控男童的朋友和多名相关人士现身说法，信息量巨大。最终，影片发现迈克尔杰克逊真的是清白无辜的，一切指控不过是为了钱而精心罗织的陷阱和阴谋。该片获得了迈克尔杰克逊家人、律师和粉丝的支持和称赞，并在好莱坞TCL中国剧院举办的“独立电影之夜”电影节上首映。,,,https://www.imdb.com/title/tt11033952,原初真相
https://movie.douban.com/subject/3882894/,辛普森一家 第三季 The Simpsons Season 3,"['瑞奇·摩尔', '布拉德·伯德', '大卫·斯沃曼', '韦斯利·阿彻', '吉姆·里尔顿', '马克·柯克兰']","['詹姆斯·L·布鲁克斯', '马特·格罗宁', '萨姆·西蒙', '阿尔·让', '迈克·里斯', '乔治·梅耶', '约翰·维蒂', '约翰·斯瓦兹韦德', '霍华德·格维茨', '杰伊·库根', '华莱士·沃洛达斯基', '杰夫·马丁', '肯·列文', '大卫·艾萨克斯']","['丹·卡斯泰兰尼塔', '朱莉·卡夫娜', '南茜·卡特莱特', '雅德丽·史密斯', '汉克·阿扎利亚', '哈里·谢尔', '潘蜜拉·海登', '露西·泰勒', '麦琪·罗丝威尔', '特蕾丝·麦克尼尔', '玛西娅·华莱士', '乔恩·拉威茨', '菲尔·哈特曼', '迈克尔·杰克逊', '乔·曼特纳', '尼尔·帕特里克·哈里斯', '杰基·梅森', '斯汀', '克里斯托弗·格斯特', '迈克尔·麦基恩', '丹尼·德维托']","['喜剧', '动画']",美国,英语,,['1991-09-19(美国)'],,9.5,2944,辛普森一家是来自美国普通的五口之家，荷马（丹•卡斯泰兰尼塔 Dan Castellaneta 配音）是春田镇核能工厂的安全检查员，母亲马芝（朱莉•卡夫娜 Julie Kavner 配音）曾经是一个很有思想的女性，自从嫁给荷马后渐渐地适应了主妇生活的定式。巴特（南茜•卡特莱特 Nancy Cartwright 配音）是家中的长子，天性顽皮的巴特经常爱玩一些恶作剧，以至于经常惹麻烦。妹妹丽莎（雅德丽•史密斯 Yeardley Smith 配音）是一个很聪明的孩子，同时还是素食主义者，佛教徒，爵士乐。小女马姬是一个永远长不大的孩子。故事设定于虚构小镇春田镇，从许多角度对美国的文化与社会、人的条件和电视本身进行了幽默的嘲讽，经久不衰。《辛普森一家》（The Simpsons）是美国福克斯广播公司的一部动画情景喜剧，作为美国历史上最长寿的情景喜剧及动画节目，...,24,30分钟,https://www.imdb.com/title/tt0701217,阿森一家第三季
https://movie.douban.com/subject/4312215/,中国远征军,,,['窦文涛'],"['纪录片', '战争']",中国香港,汉语普通话,,['2005-08-08(中国香港)'],,9.5,2466,01 挥师缅甸02 同古之战03 仁安羌大捷04 缅北大溃退05 兵败野人山06 空中生命线07 缅北大反攻08 光复腾冲09 松山血战10 胜利会师纪念中国人民抗日战争胜利六十周年制作的十集纪录片《中国远征军》，深入中国远征军征战过的中缅遗址多处，采访了二十余位战争亲历者和研究专家，探访中国远征军当年集结和反攻作战过的保山、腾冲、松山、腊勐、龙陵、畹町一带y以及完成缅甸之行。,10,30分钟,,血战滇缅实录/凤凰大视野:中国远征军
https://movie.douban.com/subject/26744258/,怪诞小镇特别篇：松林之间 Gravity Falls: Between the Pines,['亚历克斯·赫什'],['亚历克斯·赫什'],"['亚历克斯·赫什', '戴夫·维滕博格']","['动画', '短片', '奇幻']",美国,英语,['2016-02-08'],,[],9.5,1444,"Time baby is asking Alex Hirsch, the maker of Gravity Falls, some questions. Alex Hirsch ends up giving away little easter eggs in &quot;Gravity Falls: Between the Pines&quot;.",,,https://www.imdb.com/title/tt5459774,
https://movie.douban.com/subject/26703286/,黄子华栋笃笑之儿童不宜成人之危 栋笃笑之儿童不宜,['黄子华'],['黄子华'],['黄子华'],['脱口秀'],中国香港,粤语,['2006-10-12'],,['110分钟'],9.4,1383,,,,,儿童不宜
https://movie.douban.com/subject/11577118/,我和我的女孩 Me and My Girl,"['小原弘稔', '三木章雄']","['小原弘稔', '三木章雄']",['天海祐希'],"['喜剧', '爱情', '音乐', '歌舞']",日本,日语,,,['156分钟'],9.5,1253,此条目为小原弘念何三木章雄编导的音乐剧。1987年首次在宝冢初演。故事发生在1930年的英国，赫尔府的伯爵去世了，临终前，他表示自己有一个流落在外的私生子，如果此人是忠贞贤良之士，便由他来继承他的遗产。玛利亚公爵夫人（邦夏树 饰）和伯爵的老友约翰（久世星佳 饰）找到了律师巴切斯特（汐风幸 饰），委托他去寻找这名私生子。很快，一位名叫比尔（天海佑希 饰）的男子浮出了水面，他正是巴切斯特要找的人。然而，比尔自小成长在贫民窟中，行为和德行都差强人意，玛利亚坚信可以通过教导引导比尔重回正道，而约翰对此却不敢苟同。比尔在贫民窟有一位相恋的恋人莎莉（麻乃佳世 饰），比尔声称，如果不能和莎莉结婚，他将立刻返回贫民窟。,,,,
https://movie.douban.com/subject/1477110/,绿洲乐队：熟悉几百万 Oasis: Familiar to Millions,['DickCarruthers'],,"['Oasis', '利亚姆·加拉格尔', '诺尔·加拉格', '杰姆·阿彻', '安迪·贝尔', 'AlanWhite', 'ZebJameson']",['音乐'],英国,英语,['2000-11-13(英国)'],,['94分钟'],9.5,1039,"Concert footage of British rock band Oasis performing at Wembley Stadium in London, England as part of the UK leg of their 2000 &quot;Standing on the Shoulder of Giants&quot; world tour.",,,https://www.imdb.com/title/tt0285811,
https://movie.douban.com/subject/4309775/,星形 Starshaped,['MatthewLongfellow'],,"['达蒙·奥尔本', '格拉翰姆·考可森', '阿历克斯·詹姆斯', '戴夫·罗恩特里']","['纪录片', '音乐']",英国,英语,['1993-09-12(英国)'],,['63分钟'],9.4,946,"Three years of candid camera on the road with Blur, from Reading 1991 through the dark ages of the EEC in 1992 and then on to Modern Life. This 63 minute tour film features live footage including scenes from Glastonbury 1992, the Heineken Music Festival 1994 in Nottingham, and festivals in Germany, Denmark and Sweden.Starshaped has been digitally remastered and now includes fo...",,,https://www.imdb.com/title/tt0474568,思达斯巴达
https://movie.douban.com/subject/20442887/,欢乐一家亲 第十季 Frasier Season 10,,,"['凯尔希·格兰莫KelseyGrammer', '简·丽芙丝JaneLeeves', '大卫·海德·皮尔斯DavidHydePierce', '佩里·吉普林PeriGilpin', '约翰·马奥尼JohnMahoney']",,美国,英语,,['2002-09-24'],,9.5,843,"Eminent Boston Psychiatrist, Frasier Crane, last seen gracing the bars of Cheers has left his life there to start afresh in Seattle. He now has a spot as a popular radio Psychiatrist, giving him the chance to spread words of wit and wisdom to the masses. He shares his apartment with his retired cop father, Martin, and his father's physical care assistant, Daphne Moon. Add in br...",24,24min,https://www.imdb.com/title/tt0582549,弗雷泽
https://movie.douban.com/subject/20284982/,天地风云录之九龙变 天地風雲錄之九龍變,['黃立綱'],"['三弦', '素文', '鲤鱼']",,"['奇幻', '武侠', '古装']",中国台湾,闽南语,,['2012-12-05'],,9.5,971,历时五年的西剑流之乱终於结束，藏镜人重伤昏迷，史艳文之子俏如来（史精忠）成为百武会之主，俨然成为武林龙首标竿。表面上和平的中原暗潮汹涌，而暗地里，天时将至，三百年一启的伏羲深渊，即将打开九龙之秘，在苗疆大祭司指引下，苗王倾尽一国之力，尽出苗疆精锐，要夺得九龙天书与三王骨。始帝陵中深藏的秘密即将揭开，蛰伏千年的墨家传人与鲁家传人，也将被卷入这场乱世波涛。而暗地里，前回灵魔大战当中的魔族幸存者魔司令，欲找回当年大战魔方统帅妖神将，再度开启魔世，暗中潜伏的十三万魑鬼大军蠢蠢欲动，为阻人间浩劫，灵界大师兄梁皇无忌首当其冲，成为妖神将首诛目标。一场灵魔大战无可避免。危急存亡关头，中原群侠，雪山银燕、剑无极、独眼龙，却又卷入自身爱恨情仇，中原与东瀛第一剑客，任飘渺、宫本总司，相约在不悔峰上一决生死，宁静过後，一场暴风雨即将展开。历史的巨变来临，史艳文、俏如来...,36,60分钟,,VariationOfDragonForces
https://movie.douban.com/subject/27622777/,网络观察室,['李彧'],"['水王', '戢子丰', '李彧']","['水王', '吃素的狮子', '豆豆子']",['脱口秀'],中国大陆,汉语普通话,,['2017-08-06(中国大陆)'],,9.5,845,bilibili线上的脱口秀节目，由知名UP主吃素的狮子（四大欠王之一，原鬼畜区主力，代表作：《2次元奇妙物语》、《梗百科》等知名节目）团队打造的新节目，两周一更。主持人由编剧水王，UP主豆豆子和狮子共同担任，风格系列，以辩论的形式讽刺了当下很多的流行现象与新闻。同时为了配合网站，也会对bilibili网站的视频进行点评。,10,30分钟,,二次元观察室
https://movie.douban.com/subject/25453612/,天地风云录之剑影魔踪 天地風雲錄之劍影魔蹤,['黃立綱'],"['三弦', '素文']",,"['剧情', '奇幻', '武侠']",中国台湾,閩南語,,['2013-08-28(中国台湾)'],,9.5,722,剑屠神州恨苍生，影现幽冥杀意生，魔世再开血染红，踪行意现情难终。预料之外的一剑，破坏伏羲九龙气运的交换，龙气失控暴冲，震动九界，魔世大门因而解封，修罗王帝鬼降临，群侠难以抵御，人界生灵涂炭，哀鸿遍野。而此时，苗将政权变动。北竞王、撼天阙、苍狼，引发一场诡谲难测的王权之争。当此内忧外患，瞬息万变之际，俏如来之师默苍离，种种启人疑窦的举止让战局更加难测。史豔文、俏如来该如何力挽狂澜，传闻中的诛魔之利，沉埋两千年的墨家与鲁家，这背後又藏有怎样的秘密？师徒反目，父子成仇，无奈的一剑，将刺往何方？一场最为残酷的人魔大战，即将揭开一段血泪历史的序幕～中原侠士无以抵挡魔威，连连挫败，同时苗疆政权变动，面对每一瞬皆变化难测的局势，俏如来该如何力挽狂澜，史豔文又要怎样阻止魔世的侵略呢？而暗伏在魔世之後的威胁，亦开始有了行动……《剑影魔踪》剧情高潮不断，将为戏...,20,60,,
https://movie.douban.com/subject/26831306/,十分钟速成课：哲学 Crash Course: Philosophy,,,['HankGreen'],,美国,英语,,['2016-02-08'],,9.5,676,,46,10分钟,https://www.imdb.com/title/tt5358016,
https://movie.douban.com/subject/27119330/,单挑荒野 第三季 Marooned With Ed Stafford Season 3,['EdStafford'],,['EdStafford'],"['纪录片', '真人秀']",英国,英语,,['2016-05-08(英国)'],,9.5,544,第三季：巴塔哥尼亚、菲律宾、挪威。阿根廷的巴塔哥尼亚位于南美洲最南端，是地球上仅存的几片大荒野之一。绵延七千多公里的安第斯山脉，是地球上最长的山脉。埃德•斯塔福特的最终目的地是位于里奥内格罗省的维拉杰斯河，他只能依赖自己的双手生存下去，但他面临的威胁却有很多：阳光暴晒，高海拔臭氧层很薄，还有美洲狮、马蝇等野生动物。,6,47分钟,https://www.imdb.com/title/tt4736932,埃德斯塔福德：独自求生
https://movie.douban.com/subject/35034134/,安德烈·波切利米兰大教堂空场独唱 Andrea Bocelli : Music for Hope - Live from Duomo di Milano,['ChrisMyhre'],,['安德烈·波切利'],['音乐'],意大利,意大利语/英语,['2020-04-12(意大利)'],,['25分钟'],9.5,247,"On Easter Sunday (April 12, 2020), by invitation of the City and of the Duomo cathedral of Milan, Italian global music icon Andrea Bocelli gave a solo performance representing a message of love, healing and hope to Italy and the world.",,,https://www.imdb.com/title/tt12132616,
https://movie.douban.com/subject/26868389/,囧的呼唤,['敖厂长'],['敖厂长'],['敖厂长'],['脱口秀'],中国大陆,汉语普通话,,['2008-07-25(中国大陆)'],,9.5,2507,《囧的呼唤》系列视频是以游戏娱乐讲解和游戏文化探讨为主旋律，包括对垃圾游戏的吐槽的在线系列视频。作者敖厂长（敖缘凤）现在已经累计出品了203集《囧的呼唤》系列作品，受到了百度贴吧，优酷等网友们的广泛喜爱。每一集《囧的呼唤》都是在一款游戏的基础上进行加工的，所以，关于“下一集《囧的呼唤》将出现什么游戏”成为了“养鸡专家”们最为津津乐道的话题。现在《囧的呼唤》仍然在优酷网游戏频道稳定播出。每一部《囧的呼唤》都有平均110-160万左右的播放量。如今敖厂长仍然在不断创作网友们喜爱的《囧的呼唤》系列作品。,,5分钟,,TheCallofJiong
